2020-11-11_12,0.22
2020-11-11_13,0.25
2020-11-11_14,0.2
2020-11-11_15,0.25
2020-11-11_16,0.24
2020-11-11_17,0.25
2020-11-11_18,0.23
2020-11-11_19,0.23
2020-11-11_20,0.24
2020-11-11_21,0.26
2020-11-11_22,0.24
2020-11-11_23,0.26
2020-11-12_00,0.23
2020-11-12_01,0.26
2020-11-12_02,0.24
2020-11-12_03,0.27
2020-11-12_04,0.21
2020-11-12_05,0.25
2020-11-12_06,0.28
2020-11-12_07,0.3
2020-11-12_08,0.24
2020-11-12_09,0.26
2020-11-12_10,0.26
2020-11-12_11,0.19
2020-11-12_12,0.16
2020-11-12_13,0.21
2020-11-12_14,0.28
2020-11-12_15,0.24
2020-11-12_16,0.26
2020-11-12_17,0.21
2020-11-12_18,0.19
2020-11-12_19,0.22
2020-11-12_20,0.21
2020-11-12_21,0.21
2020-11-12_22,0.2
2020-11-12_23,0.21
2020-11-13_00,0.22
2020-11-13_01,0.2
2020-11-13_02,0.23
2020-11-13_03,0.19
2020-11-13_04,0.25
2020-11-13_05,0.22
2020-11-13_06,0.22
2020-11-13_07,0.24
2020-11-13_08,0.22
2020-11-13_09,0.21
2020-11-13_10,0.26
2020-11-13_11,0.24
2020-11-13_12,0.28
2020-11-13_13,0.24
2020-11-13_14,0.24
2020-11-13_15,0.2
2020-11-13_16,0.19
2020-11-13_17,0.25
2020-11-13_18,0.24
2020-11-13_19,0.23
